,MSE,MSE endtime
20230425153842641769.model,0.017804115078856157,0.07438514203360551
20230425152522974155.model,0.27492109323529296,1.6122000740139313
20230425152617863392.model,0.12339263070801912,0.3673129052101827
20230425153407690530.model,7.5161478514806115,24.85614781036957
20230425153956174379.model,0.4239467673796962,1.1403876778110795
20230425152858888745.model,12.34172950848735,50.07647320531262
20230425152904671579.model,0.008737187847905089,0.03296201458963208
20230425154320188944.model,0.00070112698834957,0.0026138668233735025
